Timestamp,Mode,Data
15:06:39.115,RX,"s,189,185,16,168,-0."
15:06:39.115,RX,"01,0.13,9.49,0.07,-0"
15:06:39.116,RX,".03,9.56,0.00,-0.00,"
15:06:39.116,RX,"-0.01,0.01,0.00,0.00"
15:06:39.118,RX,",30,14,39,e"
15:06:39.145,RX,"s,189,185,16,168,-0."
15:06:39.145,RX,"02,0.13,9.50,-0.00,-"
15:06:39.146,RX,"0.07,9.52,-0.01,-0.0"
15:06:39.146,RX,"1,-0.00,0.00,-0.01,0"
15:06:39.148,RX,".00,31,14,39,e"
15:06:39.205,RX,"s,189,185,16,168,-0."
15:06:39.205,RX,"04,0.10,9.51,0.01,-0"
15:06:39.206,RX,".14,9.56,-0.02,0.00,"
15:06:39.206,RX,"-0.00,0.03,-0.00,0.0"
15:06:39.208,RX,"2,31,15,41,e"
15:06:39.235,RX,"s,189,185,16,168,0.0"
15:06:39.235,RX,"9,0.15,9.48,0.18,-0."
15:06:39.236,RX,"01,9.57,-0.04,0.00,0"
15:06:39.236,RX,".00,0.06,0.00,0.02,3"
15:06:39.238,RX,"1,14,40,e"
15:06:39.265,RX,"s,189,185,16,168,0.0"
15:06:39.265,RX,"4,0.25,9.54,0.14,0.0"
15:06:39.266,RX,"1,9.56,-0.01,-0.00,-"
15:06:39.267,RX,"0.00,0.00,-0.00,0.01"
15:06:39.268,RX,",31,14,41,e"
15:06:39.325,RX,"s,189,185,16,168,-0."
15:06:39.326,RX,"09,0.08,9.51,-0.00,-"
15:06:39.326,RX,"0.15,9.55,0.04,0.01,"
15:06:39.327,RX,"-0.01,0.01,-0.00,0.0"
15:06:39.328,RX,"2,31,14,39,e"
15:06:39.355,RX,"s,189,185,16,168,0.0"
15:06:39.356,RX,"1,0.03,9.48,0.15,-0."
15:06:39.357,RX,"05,9.52,0.03,0.00,-0"
15:06:39.357,RX,".01,0.01,0.00,0.01,3"
15:06:39.359,RX,"1,15,39,e"
15:06:39.385,RX,"s,189,185,16,168,0.0"
15:06:39.385,RX,"9,0.14,9.55,0.09,-0."
15:06:39.386,RX,"10,9.55,0.03,0.01,-0"
15:06:39.387,RX,".01,-0.01,-0.00,0.01"
15:06:39.388,RX,",30,14,40,e"
15:06:39.445,RX,"s,189,185,16,168,0.0"
15:06:39.446,RX,"4,0.11,9.52,0.05,-0."
15:06:39.446,RX,"04,9.57,0.02,-0.01,-"
15:06:39.447,RX,"0.02,-0.01,-0.01,0.0"
15:06:39.448,RX,"0,31,14,39,e"
15:06:39.478,RX,"s,189,185,16,168,0.0"
15:06:39.478,RX,"1,0.11,9.51,0.08,-0."
15:06:39.478,RX,"15,9.53,0.04,0.00,-0"
15:06:39.478,RX,".02,-0.02,-0.01,0.00"
15:06:39.479,RX,",30,14,40,e"
15:06:39.506,RX,"s,189,184,16,168,-0."
15:06:39.507,RX,"02,0.06,9.51,0.13,-0"
15:06:39.507,RX,".09,9.53,0.03,-0.01,"
15:06:39.507,RX,"-0.02,-0.01,0.01,0.0"
15:06:39.508,RX,"0,30,14,40,e"
15:06:39.565,RX,"s,189,184,16,168,0.0"
15:06:39.566,RX,"3,0.15,9.53,0.12,-0."
15:06:39.566,RX,"02,9.53,0.03,0.00,-0"
15:06:39.567,RX,".01,-0.01,0.01,0.00,"
15:06:39.568,RX,"30,15,41,e"
15:06:39.595,RX,"s,189,184,15,168,-0."
15:06:39.595,RX,"00,0.12,9.48,0.08,-0"
15:06:39.596,RX,".12,9.55,0.05,0.00,-"
15:06:39.597,RX,"0.01,-0.03,0.00,0.00"
15:06:39.598,RX,",31,15,41,e"
15:06:39.625,RX,"s,189,184,15,168,-0."
15:06:39.626,RX,"00,0.10,9.50,0.05,-0"
