Timestamp,Mode,Data
15:06:07.014,RX,"15,-0.13,9.48,-0.06,"
15:06:07.015,RX,"-0.05,9.54,-0.02,-0."
15:06:07.015,RX,"00,-0.01,0.03,0.01,0"
15:06:07.016,RX,".01,31,15,41,e"
15:06:07.045,RX,"s,186,151,328,168,0."
15:06:07.045,RX,"10,-0.10,9.51,-0.07,"
15:06:07.046,RX,"0.06,9.56,0.01,-0.00"
15:06:07.105,RX,",-0.01,-0.01,0.01,0."
15:06:07.105,RX,"00,32,15,39,e
s,186"
15:06:07.105,RX,",151,328,168,0.08,-0"
15:06:07.135,RX,".03,9.50,-0.01,0.07,"
15:06:07.135,RX,"9.56,0.03,0.01,-0.02"
15:06:07.136,RX,",0.00,-0.01,0.00,31,"
15:06:07.136,RX,"15,41,e
s,186,151,3"
15:06:07.137,RX,"28,168,0.07,-0.03,9."
15:06:07.137,RX,"53,0.00,0.02,9.58,0."
15:06:07.139,RX,"00,0.00,-0.01,0.02,0"
15:06:07.165,RX,".00,0.01,30,15,40,e"
15:06:07.165,RX,"s,186,151,328,168,0"
15:06:07.165,RX,".12,-0.12,9.49,-0.05"
15:06:07.166,RX,",0.01,9.60,0.00,0.00"
15:06:07.167,RX,",-0.01,-0.00,0.00,0."
15:06:07.168,RX,"01,30,14,39,e"
15:06:07.195,RX,"s,186,151,328,168,0."
15:06:07.195,RX,"10,-0.06,9.57,-0.02,"
15:06:07.196,RX,"0.04,9.61,0.02,0.00,"
15:06:07.196,RX,"-0.02,-0.01,-0.02,0."
15:06:07.198,RX,"01,31,14,39,e"
15:06:07.225,RX,"s,186,151,328,168,0."
15:06:07.225,RX,"07,-0.02,9.48,-0.07,"
15:06:07.226,RX,"0.06,9.58,0.04,0.00,"
15:06:07.226,RX,"-0.02,-0.02,0.01,0.0"
15:06:07.228,RX,"1,31,14,43,e"
15:06:07.255,RX,"s,186,151,328,168,0."
15:06:07.256,RX,"03,-0.04,9.54,0.03,0"
15:06:07.256,RX,".07,9.57,0.02,-0.01,"
15:06:07.257,RX,"-0.02,-0.02,0.01,0.0"
15:06:07.258,RX,"1,30,14,42,e"
15:06:07.315,RX,"s,186,151,328,168,0."
15:06:07.315,RX,"14,-0.06,9.52,-0.07,"
15:06:07.316,RX,"0.01,9.53,0.01,0.00,"
15:06:07.317,RX,"-0.02,0.02,0.01,0.02"
15:06:07.317,RX,",31,15,40,e"
15:06:07.318,RX,"s,186,151,328,168,0."
15:06:07.319,RX,"06,-0.10,9.53,0.01,0"
15:06:07.345,RX,".06,9.56,0.00,-0.00,"
15:06:07.345,RX,"-0.02,-0.00,-0.01,0."
15:06:07.346,RX,"01,31,14,40,e"
15:06:07.375,RX,"s,186,151,328,168,0."
15:06:07.375,RX,"08,-0.01,9.47,-0.12,"
15:06:07.376,RX,"0.09,9.56,0.01,0.00,"
15:06:07.376,RX,"-0.02,0.00,-0.00,0.0"
15:06:07.378,RX,"1,30,14,38,e"
15:06:07.404,RX,"s,186,151,328,168,0."
15:06:07.406,RX,"07,-0.08,9.5"
15:06:07.435,RX,"2,0.01,0.08,9.56,-0."
15:06:07.435,RX,"01,-0.01,-0.02,-0.01"
15:06:07.436,RX,",-0.00,0.00,30,15,40"
15:06:07.436,RX,",e"
15:06:07.437,RX,"s,186,151,328,168,0."
15:06:07.439,RX,"13,-0.07,9.47,-0.07,"
15:06:07.495,RX,"0.03,9.55,-0.01,0.01"
15:06:07.495,RX,",-0.02,0.02,0.02,0.0"
15:06:07.496,RX,"2,31,14,40,e"
15:06:07.496,RX,"s,186,151"
15:06:07.497,RX,",328,168,0.11,-0.06,"
15:06:07.498,RX,"9.56,-0.00,0.07,9.57"
15:06:07.499,RX,",-0.01,-0.01,-0.02,0"
15:06:07.525,RX,".02,0.02,0.01,32,13,"
15:06:07.525,RX,"40,e
s,186,151,328,"
15:06:07.526,RX,"169,0.00,-0.04,9.49,"
15:06:07.526,RX,"-0.02,0.08,9.58,0.02"
15:06:07.527,RX,",0.02,-0.02,0.02,0.0"
15:06:07.528,RX,"1,0.01,"
15:06:07.555,RX,"31,14,42,e"
15:06:07.585,RX,"s,186,151,328,169,0."
