Timestamp,Mode,Data
15:02:25.281,RX,"07,-0.11,9.49,-0.15,"
15:02:25.281,RX,"0.02,9.56,0.01,0.00,"
15:02:25.282,RX,"-0.01,0.00,-0.01,0.0"
15:02:25.284,RX,"0,31,17,39,e"
15:02:25.310,RX,"s,189,103,281,170,0."
15:02:25.310,RX,"13,-0.05,9.52,-0.09,"
15:02:25.311,RX,"0.04,9.56,0.01,-0.00"
15:02:25.312,RX,",-0.01,0.00,-0.00,0."
15:02:25.313,RX,"00,30,16,39,e"
15:02:25.370,RX,"s,189,103,281,170,0."
15:02:25.370,RX,"03,-0.11,9.55,-0.14,"
15:02:25.371,RX,"0.07,9.56,0.01,-0.00"
15:02:25.372,RX,",-0.01,0.00,-0.00,0."
15:02:25.372,RX,"00,32,16,42,e"
15:02:25.373,RX,"s,189,103,281,170,0."
15:02:25.374,RX,"12,-0.10,9.52,"
15:02:25.430,RX,"-0.10,0.03,9.56,0.00"
15:02:25.431,RX,",-0.00,-0.00,0.01,0."
15:02:25.431,RX,"00,0.00,31,14,40,e"
15:02:25.432,RX,"s,189,103,281,170,0."
15:02:25.432,RX,"09,-0.10,9.53,-0.05,"
15:02:25.433,RX,"-0.09,9.60,-0.00,-0."
15:02:25.434,RX,"00,-0.01,0.01,0.01,-"
15:02:25.461,RX,"0.01,30,18,39,e
s"
15:02:25.490,RX,",189,103,281,170,0.0"
15:02:25.490,RX,"9,-0.12,9.49,-0.11,0"
15:02:25.491,RX,".05,9.52,0.02,0.00,-"
15:02:25.492,RX,"0.00,0.00,0.02,-0.01"
15:02:25.492,RX,",31,19,40,e"
15:02:25.494,RX,"s,189,103,281,170,0."
15:02:25.520,RX,"06,-0.05,9.55,-0.15,"
15:02:25.520,RX,"0.19,9.55,0.02,0.01,"
15:02:25.550,RX,"-0.00,0.01,0.03,0.00"
15:02:25.550,RX,",30,18,41,e"
15:02:25.551,RX,"s,189,1"
15:02:25.552,RX,"03,281,170,-0.15,0.0"
15:02:25.552,RX,"8,9.53,-0.11,0.11,9."
15:02:25.553,RX,"58,-0.04,0.01,0.01,0"
15:02:25.580,RX,".05,0.00,0.00,30,16,"
15:02:25.580,RX,"39,e
s,189,102,281,"
15:02:25.581,RX,"170,-0.01,-0.10,9.47"
15:02:25.582,RX,",-0.10,-0.03,9.56,-0"
15:02:25.583,RX,".13,-0"
15:02:25.610,RX,".01,0.03,0.08,0.01,-"
15:02:25.610,RX,"0.01,31,18,41,e"
15:02:25.611,RX,"s,189,102,280,170,0."
15:02:25.612,RX,"30,-0.30,9.54,-0.11,"
15:02:25.613,RX,"-"
15:02:25.640,RX,"0.03,9.58,-0.09,-0.0"
15:02:25.640,RX,"1,0.02,0.01,0.00,-0."
15:02:25.641,RX,"01,30,16,39,e"
15:02:25.731,RX,"s,189,102,280,170,0."
15:02:25.731,RX,"36,-0.22,9.47,-0.02,"
15:02:25.731,RX,"-0.02,9.55,0.02,0.00"
15:02:25.732,RX,",-0.01,-0.01,0.01,0."
15:02:25.733,RX,"00,31,15,40,e"
15:02:25.733,RX,"s,189,102,280,170,0."
15:02:25.760,RX,"31,-0.16,9.49,-0.01,"
15:02:25.760,RX,"-0.00,9.55,0.12,0.01"
15:02:25.761,RX,",-0.04,-0.04,-0.01,0"
15:02:25.762,RX,".02,31,22,42,e
s,18"
15:02:25.763,RX,"9,103,281,170,0.15,-"
15:02:25.763,RX,"0.03,9.47,0.05,0.05,"
15:02:25.764,RX,"9.51,0.14,0.01,-0.04"
15:02:25.790,RX,",-0.07,-0.02,0.02,30"
15:02:25.790,RX,",19,40,e
s,189,103,"
15:02:25.791,RX,"281,170,-0.08,0.09,9"
15:02:25.792,RX,".55,-0.28,0.31,9.57,"
15:02:25.793,RX,"0."
15:02:25.794,RX,"10,0.01,-0.03,-0.04,"
15:02:25.820,RX,"-0.01,0.01,30,17,39,"
15:02:25.820,RX,"e
s,189,103,281,170"
15:02:25.822,RX,",-0.11,0.06,9."
15:02:25.850,RX,"51,-0.19,-0.03,9.56,"
15:02:25.850,RX,"0.03,0.00,-0.01,0.02"
15:02:25.851,RX,",-0.00,0.01,31,24,39"
15:02:25.852,RX,",e"
15:02:25.880,RX,"s,189,103,281,170,0."
15:02:25.880,RX,"02,-0.01,9.51,-0.18,"
15:02:25.881,RX,"0.17,9.55,-0.00,-0.0"
15:02:25.882,RX,"1,0.00,-0.02,-0.01,-"
15:02:25.883,RX,"0.01,31,20,42,e"
15:02:25.940,RX,"s,189,103,281,170,0."
15:02:25.940,RX,"11,-0.06,9.53,-0.02,"
15:02:25.941,RX,"-0.20,9.60,-0.00,-0."
15:02:25.942,RX,"01,-0.00,-0.03,-0.00"
15:02:25.943,RX,",-0.02,31,17,40,e"
15:02:25.970,RX,"s,189,103,282,170,0."
15:02:25.970,RX,"15,-0.11,9.49,-0.21,"
15:02:25.971,RX,"0.22,9.56,0.07,-0.00"
15:02:25.972,RX,",-0.02,-0.11,-0.01,-"
15:02:25.973,RX,"0.03,32,17,42,e"
15:02:26.000,RX,"s,190,104,282,170,0."
15:02:26.000,RX,"06,0.06,9.51,-0.03,0"
15:02:26.001,RX,".13,9.55,0.09,-0.01,"
15:02:26.002,RX,"-0.03,-0.07,0.01,-0."
15:02:26.003,RX,"03,30,16,43,e"
15:02:26.060,RX,"s,190,104,282,170,0."
15:02:26.061,RX,"14,-0.08,9.47,0.04,-"
15:02:26.061,RX,"0.08,9.62,0.04,-0.01"
15:02:26.062,RX,",-0.01,-0.02,-0.02,-"
15:02:26.063,RX,"0.01,31,15,42,e"
15:02:26.090,RX,"s,190,104,282,170,0."
15:02:26.090,RX,"12,-0.18,9.49,-0.13,"
15:02:26.091,RX,"-0.08,9.56,0.02,0.00"
15:02:26.092,RX,",-0.01,-0.01,-0.01,0"
15:02:26.093,RX,".00,31,15,40,e"
15:02:26.120,RX,"s,190,104,283,170,0."
15:02:26.121,RX,"08,-0.03,9.51,-0.08,"
15:02:26.122,RX,"0.18,9.56,0.05,-0.01"
15:02:26.122,RX,",-0.02,-0.05,-0.02,-"
15:02:26.124,RX,"0.01,31,14,37,e"
15:02:26.180,RX,"s,190,104,283,170,0."
15:02:26.180,RX,"06,-0.04,9.49,-0.09,"
15:02:26.181,RX,"0.06,9.53,0.03,-0.00"
15:02:26.182,RX,",-0.01,0.01,-0.01,0."
15:02:26.183,RX,"01,32,15,40,e"
15:02:26.210,RX,"s,190,104,283,170,0."
15:02:26.210,RX,"05,-0.04,9.51,-0.19,"
15:02:26.211,RX,"0.12,9.53,0.00,-0.01"
15:02:26.212,RX,",-0.00,0.00,-0.01,0."
15:02:26.213,RX,"01,31,14,43,e"
15:02:26.240,RX,"s,190,104,283,170,0."
15:02:26.240,RX,"00,0.12,9.50,-0.07,0"
15:02:26.241,RX,".25,9.55,-0.02,-0.01"
15:02:26.242,RX,",-0.01,0.06,-0.00,0."
15:02:26.243,RX,"01,31,14,40,e"
15:02:26.300,RX,"s,190,104,282,170,0."
15:02:26.300,RX,"06,0.09,9.51,-0.09,0"
15:02:26.301,RX,".33,9.54,-0.10,-0.02"
15:02:26.302,RX,",0.01,0.13,0.01,0.01"
15:02:26.330,RX,",30,13,40,e"
15:02:26.330,RX,"s,189,103,282,170,0."
15:02:26.331,RX,"04,0.06,9.48,-0.11,0"
15:02:26.332,RX,".02,9.58,-0.16,-0.02"
15:02:26.332,RX,",0.02,0.19,0.02,0.03"
15:02:26.334,RX,",31,15,39,e"
15:02:26.360,RX,"s,189,102,281,170,0."
15:02:26.360,RX,"05,0.10,9.58,-0.14,0"
15:02:26.361,RX,".32,9.61,-0.19,-0.03"
15:02:26.362,RX,",0.03,0.21,0.03,0.02"
15:02:26.363,RX,",31,14,39,e"
15:02:26.420,RX,"s,189,102,280,170,-0"
15:02:26.420,RX,".18,0.00,9.57,-0.26,"
15:02:26.421,RX,"-0.09,9.65,-0.26,-0."
15:02:26.422,RX,"01,0.05,0.29,0.07,0."
15:02:26.422,RX,"01,31,15,42,e"
15:02:26.423,RX,"s,189,100,279,170,-0"
15:02:26.425,RX,".13,-0."
15:02:26.450,RX,"22,9.45,-0.38,-0.39,"
15:02:26.450,RX,"9.59,-0.25,-0.02,0.0"
15:02:26.451,RX,"5,0.18,0.07,-0.04,31"
15:02:26.453,RX,",32,41,e"
15:02:26.480,RX,"s,190,100,278,170,0."
15:02:26.480,RX,"15,-0.38,9.48,0.14,-"
15:02:26.481,RX,"0.04,9.58,-0.11,0.00"
15:02:26.482,RX,",0.01,-0.04,0.05,-0."
15:02:26.510,RX,"08,30,25,37,e"
15:02:26.540,RX,"s,190,100,278,170,0."
15:02:26.540,RX,"22,-0.35,9.45,0.18,-"
15:02:26.541,RX,"0.23,9.54,0.04,-0.00"
15:02:26.542,RX,",-0.03,0.04,0.04,-0."
15:02:26.543,RX,"03,31,20,39,e"
15:02:26.570,RX,"s,190,100,278,170,0."
15:02:26.574,RX,"33,-0.36,9.52,-0.02,"
15:02:26.574,RX,"-0.11,9.56,0.04,-0.0"
15:02:26.574,RX,"2,-0.01,-0.06,0.02,-"
15:02:26.574,RX,"0.02,30,18,43,e"
15:02:26.600,RX,"s,190,100,279,169,0."
15:02:26.600,RX,"10,-0.13,9.47,-0.05,"
15:02:26.601,RX,"0.01,9.56,0.06,0.02,"
15:02:26.602,RX,"-0.02,-0.04,-0.00,0."
15:02:26.603,RX,"00,32,17,40,e"
15:02:26.630,RX,"s,190,101,279,1"
15:02:26.660,RX,"70,0.05,-0.17,9.50,-"
15:02:26.660,RX,"0.04,-0.13,9.57,0.05"
15:02:26.661,RX,",0.01,-0.03,-0.06,0."
15:02:26.662,RX,"00,0.01,31,15,42,e"
15:02:26.663,RX,"s,190,101,279,170,"
15:02:26.690,RX,"0.18,-0.10,9.57,-0.1"
15:02:26.690,RX,"4,0.07,9.57,0.12,-0."
15:02:26.691,RX,"00,-0.05,-0.13,-0.00"
15:02:26.693,RX,",-0.00,30,15,39,e"
15:02:26.720,RX,"s,190,102,280,170,0."
15:02:26.720,RX,"06,0.02,9.51,-0.08,0"
15:02:26.721,RX,".10,9.56,0.19,0.01,-"
15:02:26.722,RX,"0.07,-0.10,0.01,0.01"
15:02:26.723,RX,",32,14,37,e"
15:02:26.780,RX,"s,190,102,280,170,0."
15:02:26.780,RX,"04,0.09,9.48,-0.05,0"
15:02:26.781,RX,".12,9.57,0.16,-0.00,"
15:02:26.782,RX,"-0.07,-0.08,-0.02,0."
15:02:26.783,RX,"01,31,16,42,e"
15:02:26.783,RX,"s,190,103,281,170,0."
15:02:26.785,RX,"07,0.01,9.45,0.03,-0"
