Timestamp,Mode,Data
15:07:09.985,RX,".08"
15:07:10.015,RX,",0.16,9.51,-0.09,0.2"
15:07:10.015,RX,"6,9.57,-0.08,0.02,0."
15:07:10.016,RX,"02,0.04,0.02,-0.01,3"
15:07:10.017,RX,"2,22,39,e"
15:07:10.017,RX,"s,186,158,334,168,-0"
15:07:10.018,RX,".00,-0.0"
15:07:10.019,RX,"6,9.56,-0.16,0.07,9."
15:07:10.045,RX,"61,-0.09,-0.01,0.01,"
15:07:10.046,RX,"0.04,0.03,-0.03,31,2"
15:07:10.046,RX,"8,40,e"
15:07:10.075,RX,"s,186,157,334,168,0."
15:07:10.076,RX,"43,-0.41,9.46,0.02,-"
15:07:10.076,RX,"0.31,9.52,-0.08,-0.0"
15:07:10.077,RX,"0,0.01,0.00,0.02,-0."
15:07:10.078,RX,"02,31,23,41,e"
15:07:10.105,RX,"s,186,157,334,168,0."
15:07:10.105,RX,"37,-0.29,9.50,0.11,-"
15:07:10.106,RX,"0.04,9.53,0.02,0.01,"
15:07:10.107,RX,"-0.01,-0.04,0.01,-0."
15:07:10.108,RX,"00,32,23,40,e"
15:07:10.135,RX,"s,186,158,334,168,0."
15:07:10.135,RX,"06,0.06,9.49,0.03,0."
15:07:10.136,RX,"06,9.53,0.06,0.03,-0"
15:07:10.137,RX,".02,0.01,-0.01,0.02,"
15:07:10.138,RX,"32,24,42,e"
15:07:10.165,RX,"s,186,158,334,168,-0"
15:07:10.165,RX,".02,-0.02,9.64,-0.10"
15:07:10.166,RX,",0.09,9.58,-0.03,-0."
15:07:10.167,RX,"00,-0.01,0.01,-0.01,"
15:07:10.168,RX,"0.02,32,35,42,e"
15:07:10.225,RX,"s,186,157,334,168,0."
15:07:10.225,RX,"25,-0.15,9.48,0.03,-"
15:07:10.226,RX,"0.07,9.52,-0.07,-0.0"
15:07:10.227,RX,"2,-0.02,-0.02,0.00,-"
15:07:10.228,RX,"0.00,31,32,40,e"
15:07:10.255,RX,"s,186,157,334,169,0."
15:07:10.255,RX,"36,-0.36,9.45,0.05,-"
15:07:10.256,RX,"0.29,9.53,0.02,-0.02"
15:07:10.257,RX,",-0.05,-0.05,-0.00,0"
15:07:10.258,RX,".01,32,31,43,e"
15:07:10.285,RX,"s,186,158,334,169,0."
15:07:10.285,RX,"31,-0.22,9.44,-0.04,"
15:07:10.286,RX,"-0.13,9.51,0.10,-0.0"
15:07:10.287,RX,"1,-0.06,-0.06,-0.01,"
15:07:10.288,RX,"0.03,32,27,40,e"
15:07:10.346,RX,"s,186,158,335,169,0."
15:07:10.346,RX,"10,-0.12,9.47,-0.04,"
15:07:10.346,RX,"0.11,9.55,0.14,0.00,"
15:07:10.347,RX,"-0.06,-0.07,-0.03,0."
15:07:10.348,RX,"05,31,25,43,e"
15:07:10.405,RX,"s,186,159,335,169,-0"
15:07:10.406,RX,".13,0.11,9.50,-0.06,"
15:07:10.435,RX,"0.15,9.58,0.14,-0.00"
15:07:10.435,RX,",-0.07,-0.05,-0.00,0"
15:07:10.437,RX,".04,30,27,39,e"
15:07:10.465,RX,"s,186,159,335,169,-0"
15:07:10.466,RX,".06,-0.01,9.52,-0.08"
15:07:10.466,RX,",0.24,9.56,0.08,-0.0"
15:07:10.467,RX,"1,-0.06,-0.03,0.00,0"
15:07:10.495,RX,".03,32,22,38,e
s,18"
15:07:10.496,RX,"6,159,336,169,0.02,-"
15:07:10.496,RX,"0.03,9.54,-0.05,-0.0"
15:07:10.497,RX,"4,9.55,0.11,-0.01,-0"
15:07:10.498,RX,".07,-0.02,-0.02,0.03"
15:07:10.498,RX,",31,28,41,e
s,187,1"
15:07:10.500,RX,"60,336,169,0.05,-0.0"
15:07:10.526,RX,"6,9.52,0.04,0.01,9.5"
15:07:10.526,RX,"7,0.09,-0.02,-0.05,-"
15:07:10.526,RX,"0.05,-0.02,0.02,31,2"
15:07:10.527,RX,"4,40,e"
15:07:10.528,RX,"s,187,160,336,170,0."
15:07:10.529,RX,"02,-0.03,9.54,0.01,0"
15:07:10.555,RX,".02,9.54,0.09,-0.00,"
15:07:10.556,RX,"-0.04,-0.01,-0.03,0."
15:07:10.557,RX,"02,32,21,41,e"
15:07:10.585,RX,"s,187,160,336,170,-0"
15:07:10.615,RX,".10,0.06,9.58,-0.00,"
15:07:10.616,RX,"0.17,9.63,0.06,-0.00"
15:07:10.616,RX,",-0.03,-0.03,-0.02,0"
15:07:10.617,RX,".02,31,25,41,e"
15:07:10.618,RX,"s,187,160,337,170,-0"
15:07:10.618,RX,".07,0.01,9.57,-0.09,"
15:07:10.620,RX,"0.13,9.58,0.06,-0.01"
15:07:10.645,RX,",-0.02,0.00,-0.02,0."
15:07:10.645,RX,"01,31,25,40,e"
15:07:10.646,RX,"s,187,160,337,170,-0"
15:07:10.647,RX,".01,0.06,9.56,-0.07,"
15:07:10.647,RX,"0.25,9.58,0.05,-0.01"
15:07:10.649,RX,",-0.02,-0.01,-0.01,-"
15:07:10.675,RX,"0.00,30,21,39,e"
15:07:10.705,RX,"s,187,160,337,170,0."
15:07:10.706,RX,"01,0.07,9.52,-0.00,0"
15:07:10.706,RX,".13,9.55,0.05,-0.01,"
15:07:10.707,RX,"-0.03,0.01,0.00,-0.0"
15:07:10.708,RX,"2,31,33,41,e"
15:07:10.735,RX,"s,187,160,337,170,0."
15:07:10.736,RX,"02,-0.06,9.53,-0.02,"
15:07:10.737,RX,"0.02,9.54,0.04,-0.01"
15:07:10.737,RX,",-0.02,0.06,0.01,-0."
15:07:10.738,RX,"01,31,25,41,e"
15:07:10.795,RX,"s,187,160,337,170,-0"
15:07:10.796,RX,".03,-0.05,9.51,-0.10"
15:07:10.796,RX,",-0.06,9.57,0.03,-0."
15:07:10.797,RX,"00,-0.01,0.05,0.02,-"
15:07:10.798,RX,"0.01,31,21,38,e"
15:07:10.856,RX,"s,187,160,337,170,0."
15:07:10.856,RX,"05,-0.06,9.54,-0.09,"
15:07:10.857,RX,"0.01,9.55,0.01,-0.01"
15:07:10.857,RX,",0.01,0.02,-0.00,-0."
15:07:10.858,RX,"02,32,27,40,e"
15:07:10.859,RX,"s,187,160,337,170,-0"
15:07:10.860,RX,".04,0.08,9.53,-0.07,"
15:07:10.885,RX,"0.25,9.49,-0.01,0.00"
15:07:10.886,RX,",0.01,0.02,-0.01,-0."
15:07:10.887,RX,"02,31,22,40,e"
15:07:10.915,RX,"s,187,160,337,170,0."
15:07:10.916,RX,"02,-0.07,9.53,-0.07,"
15:07:10.916,RX,"-0.10,9.57,-0.03,-0."
15:07:10.917,RX,"00,0.01,0.04,0.02,-0"
15:07:10.919,RX,".02,32,19,40,e"
15:07:10.945,RX,"s,187,160,337,170,0."
15:07:10.945,RX,"10,-0.12,9.51,-0.01,"
15:07:10.946,RX,"0.00,9.54,-0.02,0.00"
15:07:10.947,RX,",0.03,0.01,0.01,-0.0"
15:07:10.948,RX,"4,31,18,41,e"
15:07:10.975,RX,"s,187,160,336,169,0."
15:07:10.975,RX,"07,-0.03,9.50,0.01,0"
15:07:10.976,RX,".05,9.61,-0.03,0.00,"
15:07:10.977,RX,"0.03,0.01,0.02,-0.03"
15:07:10.978,RX,",30,17,41,e"
15:07:11.035,RX,"s,187,160,336,169,0."
15:07:11.036,RX,"06,-0.03,9.51,-0.05,"
15:07:11.037,RX,"0.04,9.58,-0.03,0.00"
15:07:11.037,RX,",0.03,-0.01,0.05,-0."
15:07:11.039,RX,"05,31,18,39,e"
15:07:11.065,RX,"s,187,160,336,169,0."
15:07:11.065,RX,"03,-0.07,9.54,0.17,-"
15:07:11.066,RX,"0.02,9.56,-0.04,-0.0"
15:07:11.067,RX,"0,0.03,0.01,0.06,-0."
15:07:11.068,RX,"05,31,16,39,e"
15:07:11.095,RX,"s,187,160,336,169,0."
15:07:11.096,RX,"10,-0.09,9.54,-0.03,"
15:07:11.096,RX,"-0.19,9.55,-0.06,-0."
15:07:11.097,RX,"01,0.05,0.05,0.02,-0"
15:07:11.126,RX,".03,32,15,41,e"
15:07:11.155,RX,"s,187,159,336,169,0."
15:07:11.156,RX,"05,-0.03,9.49,-0.04,"
15:07:11.156,RX,"0.14,9.56,-0.07,0.00"
15:07:11.157,RX,",0.04,0.03,0.03,-0.0"
15:07:11.159,RX,"4,31,15,39,e"
15:07:11.185,RX,"s,187,159,335,169,-0"
15:07:11.186,RX,".05,-0.00,9.54,-0.11"
15:07:11.187,RX,",0.17,9.58,-0.07,0.0"
15:07:11.187,RX,"0,0.03,0.01,0.04,-0."
15:07:11.189,RX,"06,31,15,42,e"
15:07:11.215,RX,"s,187,159,335,168,-0"
15:07:11.216,RX,".06,0.03,9.53,0.06,0"
15:07:11.216,RX,".17,9.52,-0.07,-0.01"
15:07:11.217,RX,",0.02,0.01,0.07,-0.0"
15:07:11.219,RX,"8,31,15,38,e"
15:07:11.275,RX,"s,187,159,335,168,0."
15:07:11.276,RX,"08,0.08,9.50,0.16,0."
15:07:11.276,RX,"22,9.54,-0.10,-0.01,"
15:07:11.277,RX,"0.02,0.08,0.04,-0.07"
15:07:11.278,RX,",31,15,38,e"
15:07:11.305,RX,"s,187,158,334,168,-0"
15:07:11.305,RX,".07,-0.07,9.53,-0.17"
15:07:11.306,RX,",-0.03,9.64,-0.15,-0"
15:07:11.307,RX,".01,0.03,0.12,0.04,-"
15:07:11.308,RX,"0.06,31,14,44,e"
15:07:11.335,RX,"s,187,158,334,168,-0"
15:07:11.335,RX,".02,-0.23,9.46,-0.22"
15:07:11.336,RX,",-0.36,9.54,-0.16,-0"
15:07:11.338,RX,".02,0.03,-0.01,0.03,"
15:07:11.339,RX,"-0.08,31,14,39,e"
15:07:11.365,RX,"s,187,158,334,168,0."
15:07:11.366,RX,"19,-0.22,9.49,0.31,-"
15:07:11.367,RX,"0.18,9.58,-0."
15:07:11.395,RX,"07,0.03,0.04,0.00,0."
15:07:11.396,RX,"01,-0.05,31,14,39,e"
15:07:11.397,RX,""
15:07:11.425,RX,"s,186,157,333,167,-0"
15:07:11.426,RX,".01,-0.19,9.47,-0.12"
15:07:11.426,RX,",-0.26,9.64,-0.10,0."
15:07:11.427,RX,"04,0.09,0.08,0.04,-0"
15:07:11.428,RX,".01,31,14,41,e"
15:07:11.455,RX,"s,186,157,333,167,-0"
15:07:11.456,RX,".27,-0.18,9.45,-0.26"
15:07:11.456,RX,",0.11,9.55,-0.15,0.0"
15:07:11.457,RX,"2,0.11,0.07,0.04,-0."
15:07:11.458,RX,"01,31,14,40,e"
15:07:11.485,RX,"s,1"
15:07:11.515,RX,"86,156,332,167,-0.24"
15:07:11.516,RX,",-0.08,9.56,-0.25,0."
15:07:11.516,RX,"18,9.58,-0.20,0.01,0"
15:07:11.517,RX,".09,0.10,0.06,-0.03,"
15:07:11.518,RX,"30,14,41,e"
15:07:11.545,RX,"s,186,156,332,167,-0"
15:07:11.545,RX,".12,-0.00,9.71,-0.06"
15:07:11.546,RX,",0.29,9.73,-0.18,0.0"
15:07:11.547,RX,"2,0.08,0.08,0.07,-0."
15:07:11.548,RX,"05,31,17,41,e"
15:07:11.575,RX,"s,186,155,331,167,-0"
15:07:11.575,RX,".25,-0.04,9.66,-0.25"
15:07:11.576,RX,","
15:07:11.577,RX,"0.28,9.66,-0.07,0.06"
15:07:11.577,RX,",0.07,0.11,0.13,-0.0"
15:07:11.579,RX,"7,31,38,38,e"
15:07:11.605,RX,"s,186,155,331,166,-0"
15:07:11.606,RX,".2"
15:07:11.635,RX,"8,0.16,9.58,-0.04,0."
15:07:11.636,RX,"18,9.68,-0.00,0.10,0"
15:07:11.636,RX,".07,0.21,0.19,-0.08,"
15:07:11.637,RX,"30,55,39,e"
15:07:11.638,RX,"s,186,154,330,166,-0"
15:07:11.639,RX,".25,0.05"
15:07:11.665,RX,",9.40,0.04,-0.31,9.5"
