Timestamp,Mode,Data
15:03:13.827,RX,"s,189,191,19,167,-0."
15:03:13.827,RX,"03,0.08,9.45,-0.01,-"
15:03:13.827,RX,"0.13,9.54,0.16,-0.01"
15:03:13.827,RX,",-0.03,-0.07,0.00,-0"
15:03:13.827,RX,".01,31,15,41,e"
15:03:13.827,RX,"s,189,191,19,167,-0."
15:03:13.827,RX,"11,0.15,9.51,-0.00,-"
15:03:13.827,RX,"0.04,9.51,0.12,-0.03"
15:03:13.827,RX,",-0.03,-0.07,0.00,-0"
15:03:13.827,RX,".01,30,15,39,e"
15:03:13.827,RX,"s,189,190,19,167,-0."
15:03:13.827,RX,"09,0.12,9.51,0.03,0."
15:03:13.827,RX,"02,9.56,0.13,-0.02,-"
15:03:13.827,RX,"0.04,-0.04,0.01,0.00"
15:03:13.827,RX,",32,14,38,e"
15:03:13.881,RX,"s,189,190,18,168,-0."
15:03:13.881,RX,"01,0.09,9.52,0.04,-0"
15:03:13.881,RX,".10,9.55,0.13,-0.02,"
15:03:13.882,RX,"-0.04,-0.05,0.02,0.0"
15:03:13.883,RX,"1,31,14,42,e"
15:03:13.911,RX,"s,189,189,18,168,0.0"
15:03:13.911,RX,"1,0.12,9.50,0.08,-0."
15:03:13.941,RX,"00,9.50,0.11,-0.03,-"
15:03:13.941,RX,"0.04,-0.08,0.00,0.00"
15:03:13.941,RX,",31,14,41,e"
15:03:13.942,RX,"s,189,189,18,168,-0."
15:03:13.943,RX,"08,-0.04,9.52,-0.05,"
15:03:13.944,RX,"-0.28,9.55,0.08,-0.0"
15:03:13.970,RX,"0,-0.02,-0.04,-0.00,"
15:03:13.971,RX,"0.01,32,14,39,e"
15:03:14.002,RX,"s,189,189,18,168,0.0"
15:03:14.003,RX,"2,-0.06,9.46,0.05,-0"
15:03:14.003,RX,".03,9.55,-0.01,-0.01"
15:03:14.003,RX,",-0.01,0.05,-0.01,0."
15:03:14.004,RX,"01,30,15,37,e"
15:03:14.031,RX,"s,189,189,18,168,-0."
15:03:14.031,RX,"02,0.11,9.53,0.05,-0"
15:03:14.031,RX,".14,9.54,-0.10,-0.02"
15:03:14.060,RX,",0.01,0.08,0.00,0.01"
15:03:14.061,RX,",31,14,40,e"
15:03:14.061,RX,"s,189,190,18,168,0.0"
15:03:14.062,RX,"5,0.26,9.55,0.12,0.0"
15:03:14.063,RX,"5,9.62,-0.11,-0.01,0"
15:03:14.064,RX,".00,0.07,-0.02,0.01,"
15:03:14.065,RX,"31,14,41,e"
15:03:14.121,RX,"s,189,190,18,168,0.0"
15:03:14.121,RX,"7,0.23,9.49,0.14,0.0"
15:03:14.122,RX,"6,9.56,-0.04,0.01,-0"
15:03:14.122,RX,".01,0.03,-0.01,0.02,"
15:03:14.124,RX,"31,14,43,e"
15:03:14.151,RX,"s,189,190,18,168,0.0"
15:03:14.151,RX,"1,0.14,9.50,0.02,-0."
15:03:14.180,RX,"06,9.56,-0.02,0.00,-"
15:03:14.181,RX,"0.01,0.02,0.02,0.02,"
15:03:14.181,RX,"31,14,41,e"
15:03:14.182,RX,"s,189,190,18,168,-0."
15:03:14.183,RX,"04,0.16,9.52,0.07,0."
15:03:14.184,RX,"02,9.58,-0.03,0.00,-"
15:03:14.210,RX,"0.02,0.02,-0.00,0.02"
15:03:14.211,RX,",31,20,37,e"
15:03:14.240,RX,"s,189,190,18,168,-0."
15:03:14.241,RX,"05,0.09,9.44,0.08,-0"
15:03:14.242,RX,".04,9.56,0.02,0.03,-"
15:03:14.242,RX,"0.02,-0.00,-0.00,0.0"
15:03:14.243,RX,"2,31,18,39,e"
15:03:14.271,RX,"s,189,190,18,168,-0."
15:03:14.271,RX,"09,0.09,9.49,-0.00,-"
15:03:14.272,RX,"0.06,9.54,0.04,-0.00"
15:03:14.272,RX,",-0.03,-0.02,0.01,0."
15:03:14.274,RX,"01,32,16,42,e"
15:03:14.301,RX,"s,189,190,18,168,-0."
15:03:14.301,RX,"07,0.12,9.49,-0.11,0"
15:03:14.303,RX,".00,9.54,0.03,0.00,-"
15:03:14.303,RX,"0.03,-0.01,0.01,0.02"
15:03:14.304,RX,",31,16,42,e"
15:03:14.361,RX,"s,189,190,18,168,-0."
15:03:14.391,RX,"07,0.15,9.53,0.03,-0"
15:03:14.391,RX,".04,9.58,0.06,0.01,-"
15:03:14.393,RX,"0.03,-0.01,0.01,0.03"
15:03:14.393,RX,",31,19,41,e"
15:03:14.393,RX,"s,189,190,18,168,0.0"
15:03:14.421,RX,"7,0.01,9.44,0.07,-0."
15:03:14.421,RX,"02,9.55,0.05,0.02,-0"
15:03:14.422,RX,".02,-0.02,0.01,0.02,"
15:03:14.422,RX,"30,18,39,e"
15:03:14.423,RX,"s,189,190,18,168,-0."
15:03:14.424,RX,"05,0.04,9.53,0.06,-0"
15:03:14.425,RX,".17,9.57,0.01,-0.00,"
15:03:14.450,RX,"-0.02,-0.02,-0.00,0."
15:03:14.452,RX,"01,32,18,37,e"
15:03:14.480,RX,"s,189,190,18,169,-0."
15:03:14.481,RX,"08,0.09,9.47,0.06,0."
