Timestamp,Mode,Data
15:03:51.591,RX,"6,-0.80,9.53,0.97,-0"
15:03:51.591,RX,".40,9.41,-0.79,-0.27"
15:03:51.592,RX,",-0.61,0.30,0.11,-0."
15:03:51.592,RX,"59,32,19,38,e"
15:03:51.593,RX,"s,194,83,261,182,0.6"
15:03:51.594,RX,"0,-1.48,9.55,0.54,-0"
15:03:51.621,RX,".78,9.75,-0.67,-0.14"
15:03:51.621,RX,",-0.38,0.49,0.27,-0."
15:03:51.623,RX,"40,31,20,40,e"
15:03:51.651,RX,"s,194,80,259,182,0.5"
15:03:51.651,RX,"9,-1.17,9.14,1.08,-1"
15:03:51.652,RX,".16,9.25,-0.62,-0.10"
15:03:51.652,RX,",-0.14,0.60,0.20,-0."
15:03:51.654,RX,"18,32,25,40,e"
15:03:51.681,RX,"s,194,78,256,182,1.6"
15:03:51.681,RX,"0,-0.71,9.15,3.04,-1"
15:03:51.682,RX,".53,9.12,-0.63,-0.06"
15:03:51.711,RX,",0.07,0.40,0.21,-0.1"
15:03:51.711,RX,"1,33,38,40,e"
15:03:51.712,RX,"s,194,77,256,181,1.9"
15:03:51.712,RX,"2,-0.50,9.13,2.46,-0"
15:03:51.713,RX,".84,8.43,-0.36,-0.06"
15:03:51.714,RX,",0.22,-0.75,-0.27,-0"
15:03:51.715,RX,".11,36,37,40,e"
15:03:51.771,RX,"s,193,79,257,180,0.7"
15:03:51.772,RX,"4,-0.74,9.65,0.86,0."
15:03:51.772,RX,"75,8.98,0.10,-0.04,0"
15:03:51.773,RX,".26,-0.72,-0.30,-0.0"
15:03:51.774,RX,"7,46,27,40,e"
15:03:51.801,RX,"s,194,81,260,180,0.9"
15:03:51.801,RX,"6,-1.33,9.42,0.27,0."
15:03:51.802,RX,"82,9.34,0.39,0.02,0."
15:03:51.803,RX,"29,-0.57,-0.18,0.06,"
15:03:51.804,RX,"40,37,41,e"
15:03:51.831,RX,"s,194,82,260,180,0.1"
15:03:51.832,RX,"5,0.05,9.74,-1.39,0."
15:03:51.832,RX,"59,9.69,0.48,0.10,0."
15:03:51.833,RX,"45,0.21,0.15,0.69,45"
15:03:51.834,RX,",32,39,e"
15:03:51.892,RX,"s,194,83,262,180,-0."
15:03:51.892,RX,"96,1.20,10.26,1.74,-"
