Timestamp,Mode,Data
16:39:15.041,RX,"-0.07,0.10,0.22,0.12"
16:39:15.042,RX,",43,86,40,e"
16:39:15.070,RX,"s,167,94,272"
16:39:15.100,RX,",181,0.44,0.12,9.61,"
16:39:15.104,RX,"0.35,0.27,9.60,-0.04"
16:39:15.104,RX,",-0.15,-0.06,0.18,0."
16:39:15.105,RX,"23,0.14,49,87,38,e"
16:39:15.105,RX,"s,166,93,271,182"
16:39:15.139,RX,",0.15,-0.05,9.60,0.2"
16:39:15.141,RX,"4,-0.06,9.64,-0.16,-"
16:39:15.142,RX,"0.16,-0.05,0.24,0.20"
16:39:15.143,RX,",0.16,52,86,41,e"
16:39:15.160,RX,"s,165,93,271,182,-0."
16:39:15.163,RX,"06,-0.12,9.63,-0.09,"
16:39:15.165,RX,"-0.27,9.66,-0.07,-0."
16:39:15.166,RX,"15,-0.05,0.17,0.20,0"
16:39:15.166,RX,".19,45,100,40,e"
16:39:15.193,RX,"s,165,92,270,183,-0."
16:39:15.196,RX,"11,-0.22,"
16:39:15.220,RX,"9.63,-0.06,-0.43,9.6"
16:39:15.221,RX,"8,-0.00,-0.14,-0.00,"
16:39:15.221,RX,"0.12,0.19,0.18,46,11"
16:39:15.222,RX,"4,41,e"
16:39:15.253,RX,"s,164,92,270,183,0.1"
16:39:15.254,RX,"6,-0.06,9.62,0.09,-0"
16:39:15.254,RX,".25,9.60,-0.02,-0.15"
16:39:15.254,RX,",0.06,0.13,0.16,0.14"
16:39:15.254,RX,",57,109,40,e"
16:39:15.309,RX,"s,164,92,270,184,0.3"
16:39:15.310,RX,"4,0.07,9.64,0.42"
16:39:15.310,RX,",0.01,9.61,-0.15,-0."
16:39:15.311,RX,"14,0.16,0.28,0.15,0."
16:39:15.312,RX,"13,56,106,40,e"
16:39:15.313,RX,"s,164,91,268,185,0.2"
16:39:15.319,RX,"1,-0.06,9.57,0.28,0."
16:39:15.339,RX,"05,9.56,-0.34,-0.16,"
16:39:15.340,RX,"0.25,0.37,0.13,0.14,"
16:39:15.340,RX,"64,109,39,e"
16:39:15.342,RX,"s,164,89,267,185,0.0"
16:39:15.342,RX,"6,0.02,9.50,0.11,0.1"
16:39:15.343,RX,"2,9.43,-0.29,-0.14,0"
16:39:15.369,RX,".27,0.28,0.15,0.16,6"
16:39:15.370,RX,"5,119,41,e"
16:39:15.399,RX,"s,163,88,265,186,0.0"
16:39:15.400,RX,"5,0.49,9.61,-0.06,0."
16:39:15.402,RX,"08,9.60,-0.32,-0.13,"
16:39:15.402,RX,"0.27,0.37,"
16:39:15.402,RX,"0.04,0.14,52,119,40,"
16:39:15.402,RX,"e"
16:39:15.429,RX,"s,163,87,264,187,-0."
16:39:15.433,RX,"49,0.65,10.17,"
16:39:15.460,RX,"-0.47,0.37,10.17,-0."
16:39:15.461,RX,"38,-0.11,0.27,0.29,0"
16:39:15.461,RX,".05,0.18,51,126,39,e"
16:39:15.461,RX,""
16:39:15.490,RX,"s,163,86,263,187,-0."
16:39:15.491,RX,"73,0.23,9.77,-0.68,-"
16:39:15.491,RX,"0.03,9.82,-0.11,-0.0"
16:39:15.491,RX,"7,0.24,-0.04,0.04,0."
16:39:15.493,RX,"22,40,137,42,e"
16:39:15.520,RX,"s,163,87,264,187,-0."
16:39:15.521,RX,"41,0.72,9.81,0.04,0."
16:39:15.521,RX,"87,9.84,0.36,0.03,0."
16:39:15.521,RX,"19,-0.23,-0.02,0.24,"
16:39:15.522,RX,"38,152,41,e"
16:39:15.550,RX,"s,164,88,265,187,-0."
16:39:15.552,RX,"16,0.82,9.54,-0.57,0"
16:39:15.552,RX,".32,9.62,0.34,0.03,0"
16:39:15.552,RX,".23,-0.15,0.00,0.26,"
16:39:15.552,RX,"37,158,41,e"
16:39:15.582,RX,""
16:39:15.584,RX,"s,164,89,266,187,-0."
16:39:15.584,RX,"34,0.67,9.68,-0.49,0"
16:39:15.584,RX,".07,9.67,0.22,0.01,0"
16:39:15.584,RX,".30,-0.14,0.00,0.27,"
16:39:15.584,RX,"36,155,41,e"
16:39:15.610,RX,""
16:39:15.640,RX,"s,164,89,267,1"
16:39:15.670,RX,"87,0.00,0.42,9.55,-0"
16:39:15.670,RX,".15,0.10,9.59,0.14,0"
16:39:15.670,RX,".03,0.39,-0.08,-0.01"
16:39:15.671,RX,",0.24,33,160,39,e"
16:39:15.672,RX,"s,164,90,267,187,0.4"
16:39:15.673,RX,"4,0.80,9.64,0.21,0.8"
16:39:15.700,RX,"3,9.61,0.22,0.06,0.4"
16:39:15.702,RX,"0,-0.16,-0.01,0.29,3"
16:39:15.702,RX,"6,148,40,e"
16:39:15.702,RX,"s,165,91,268,186,0.5"
16:39:15.702,RX,"5,0.94,9.42,0.20,0.8"
16:39:15.703,RX,"9,9.52,0"
16:39:15.733,RX,".26,0.07,0.37,-0.22,"
16:39:15.733,RX,"-0.02,0.40,34,159,41"
16:39:15.733,RX,",e"
16:39:15.760,RX,"s,165,92,269,186,0.8"
16:39:15.790,RX,"0,0.72,9.52,0.64,1.0"
16:39:15.792,RX,"6,9.70,0.39,0.08,0.3"
16:39:15.792,RX,"7,-0.30,-0.02,0.49,3"
16:39:15.801,RX,"8,184,40,e"
16:39:15.801,RX,"s,164,93,271,186,1.2"
16:39:15.801,RX,"5,1.03,9.40,1.00,1.5"
16:39:15.820,RX,"3,9.43,0.50,0.12,0.3"
16:39:15.820,RX,"3,-0.29,0.01,0.63,39"
16:39:15.821,RX,",172,42,e"
16:39:15.849,RX,"s,164,95,272,185,1.0"
16:39:15.850,RX,"4,1.54,9.37,0.60,1.7"
16:39:15.850,RX,"2,9.59,0.47,0.14,0.2"
16:39:15.851,RX,"6,-0.04,0.00,0.79,50"
16:39:15.852,RX,",227,39,e"
16:39:15.879,RX,"s,162,96,273,184,1.1"
16:39:15.883,RX,"6,1"
16:39:15.885,RX,".25,10.02,0.28,0.85,"
16:39:15.911,RX,"10.40,0.46,0.14,0.21"
